Row ID,WC,Narrativity_Overall,Narrativity_Staging,Narrativity_PlotProg,Narrativity_CogTension,Staging_1,Staging_2,Staging_3,Staging_4,Staging_5,PlotProg_1,PlotProg_2,PlotProg_3,PlotProg_4,PlotProg_5,CogTension_1,CogTension_2,CogTension_3,CogTension_4,CogTension_5
3869,963,21.8,21.43,-6.21,50.17,40,0,100,52.03,21.88,99.1,51.98,83.39,100,0,19.92,19.92,100,40.25,0
3870,18303,50.66,58.19,21.8,71.99,100,85.26,94.56,99.15,0,64.08,94.95,69.09,100,0,10.45,46.48,60.43,100,0
3871,18198,53.36,77.52,28.45,54.11,100,92.14,10.56,0,72.75,0,85.76,26.88,33.42,100,0,37.5,100,14.62,10.45
3872,1027,44.96,22.81,31.62,80.46,46.14,82.81,100,47.37,0,0,24.53,9.61,75.35,100,0,53.56,61.55,100,38.48
3873,2735,-2.52,12.06,-49.92,30.3,25,37.5,0,100,81.25,100,60,20,0,4,75,75,50,100,0
3874,1009,-1.06,21.37,-16.2,-8.35,37.5,0,100,37.5,95.77,58.33,100,0,0,34.45,71.43,100,0,0,0.07
3875,23592,29.31,62.63,17.4,7.9,100,0,90.57,49.09,67.39,22.26,61.34,0,100,96.45,22.72,0,25.77,100,54.56
3876,18454,-36.84,-36.19,-36.17,-38.16,0,9.51,74.14,100,82.6,100,95.83,0,10.42,95.93,88.85,77.75,0,77.75,100
3877,468,18.67,30,20.42,5.58,39.51,25.38,67.78,0,100,59.83,59.83,100,71.06,0,74.01,0,49.34,100,0.27
3878,21902,-3.53,-27.61,57.75,-40.74,0,59.37,73.8,44.11,100,2.05,39,100,56.52,0,49.89,14.9,65,0,100
3879,16036,34.89,64.14,-13.57,54.11,100,85.66,4.56,68.35,0,100,45.73,97.76,61.49,0,2.28,0,74.42,100,34.88
3880,23658,40.3,-45.32,70.12,96.12,0,57.87,100,86.65,44.51,0,69.48,100,59.13,80.89,0,75.44,100,91.26,64.94
3881,170,,,,
3882,485,57.71,64.95,46.3,61.88,100,77.78,0,77.78,22.22,0,100,100,10,20,0,100,100,0,0
3883,2442,-16.35,24.56,-20.23,-53.38,43.02,0,100,75.37,63.05,66.15,99.42,0,7.41,100,39.73,39.73,20,0,100
3884,2493,-4.05,10.49,-4.61,-18.03,18.26,0,26.38,95.93,100,94.11,100,74.47,61,0,100,100,69.96,0,40.14
3885,21526,26.32,59.5,3.37,16.11,68.62,100,58.87,0,19.15,51.22,0,58.97,100,23.4,31.93,0,46.39,100,42.27
3886,17930,-1.72,-0.1,-16.36,11.3,16.13,100,32.26,0,19.35,72,0,36,100,48,33.33,33.33,0,100,33.33
3887,696,25.98,39.21,1.86,36.86,47.14,0,60,100,90,22.68,75,25,0,100,49.46,50,100,25,0
3888,13835,-13.44,72.5,-57.16,-55.67,100,21.57,35.29,68.63,0,100,9.52,0,9.52,9.52,100,0,16.67,16.67,33.33
3889,16358,-30.99,-6.25,-37.6,-49.13,7.49,100,8.49,0,2,100,96.49,15.78,0,8.78,100,48.28,0,24.15,31.05
3890,31883,-33.43,-1.34,-50.28,-48.66,7.2,81.65,0,15.93,100,100,23.57,22.78,14.19,0,100,10.26,0,48.75,35.93
3891,14345,-5.45,77.98,-58.26,-36.07,100,0,45.45,0,0,100,0,0,0,0,11.11,33.33,0,44.44,100
3892,591,3.42,80.77,-25.91,-44.61,100,73.88,0,46.18,27.71,98.08,28.57,100,0,71.43,61.97,0,50,75,100
3893,384,26.3,43.32,87.6,-52,61.68,74.45,100,48.91,0,0,60,100,80,83.16,100,66.67,33.33,0,67.54
3894,17324,9.01,37,-24.3,14.32,49.08,100,54.8,18.76,0,100,86.12,66.4,26.23,0,100,73.32,83.33,56.65,0
3895,802,1.69,28.99,3.53,-27.45,54.24,59.77,100,77.78,0,13.16,0,13.9,60.26,100,24.73,0,75.12,0.46,100
3896,39309,-21.69,41.1,-30.72,-75.44,71.93,100,75.1,87.29,0,100,74.43,64.42,13.28,0,43.05,6.94,0,9.72,100
3897,22364,3.96,-33.32,50.49,-5.3,0,49.23,38.15,84.93,100,0,1.67,48.33,100,62.06,57.69,84.62,0,100,80.89
3898,137,,,,
3899,421,38.61,55.97,51.66,8.2,67.06,100,37.5,0,56.25,0,18.62,36.7,100,54.79,16.08,0,100,16.67,50
3900,12469,-27.17,-29.23,-41.95,-10.32,0,92.31,44.62,100,66.42,100,0,41.94,41.94,58.22,100,0,55.56,77.78,0.26
3901,18691,58.52,23.46,69.05,83.05,39.73,0,100,47.5,90,0,79.22,81.69,100,21.83,19.69,82.89,81.58,100,0
3902,491,12.37,28.77,59.31,-50.96,47.22,0,100,62.5,50,0,35.71,100,100,3.57,100,25.26,0,0,0
3903,848,14.71,48.36,-10.38,6.15,70.61,100,100,44.35,0,79.33,0,85.94,100,70.08,24.78,0,49.56,100,75.07
3904,32718,53.27,80.92,41.11,37.79,100,66.51,52.78,60.12,0,48.38,89.04,100,97.78,0,0,100,11.48,37.74,24.62
3905,1952,24.75,21.08,6.4,46.76,44.91,51.56,13.33,100,0,43.73,0,100,68.11,80.07,0,100,61.79,7.81,30.95
3906,27394,-5.74,78.59,-54.64,-41.16,100,0,6.77,61.65,94.01,100,0,8.15,15.05,25.08,100,0,21.43,71.43,50.01
3907,20053,39.45,41.19,48.58,28.57,41.58,39.25,32.28,0,100,6.29,100,59.2,33.16,0,2.7,100,0,2.76,5.47
3908,17385,16.06,91.4,-33.9,-9.33,100,65.48,28.71,34.84,0,100,47.96,60.2,26.53,0,50,0,25,100,50
3909,24197,-4.29,72.65,-37.15,-48.37,90.04,100,7.65,0,48.21,100,98.02,2.48,0,78.73,90.17,94.09,15.69,0,100
3910,295,22.52,39.75,22.36,5.45,66.67,0,100,0,66.67,16.67,100,33.33,0,16.67,66.67,33.33,100,0,0
3911,15579,8.86,41.24,-12.93,-1.72,63.8,89.41,100,58.34,0,86.01,41.19,22.19,100,0,49.32,21.92,0,100,32.93
3912,14582,42.11,77.63,24.46,24.23,100,66.49,35.91,0,95.77,16.83,100,0,90.54,26.92,77.74,100,33.4,77.94,0
3913,891,10.61,-42.03,-20.29,94.14,0,27.04,87.84,100,63.52,69.57,100,17.65,0,23.53,0,100,100,71.47,0.16
3914,25149,-9.26,24.59,-20.67,-31.71,39.19,17.23,0,100,28.39,100,0,72.22,88.89,25.94,100,27.27,36.36,18.18,0
3915,21063,10.69,91.06,-32.06,-26.93,100,50.91,38.64,37.63,0,100,88.28,0,39.38,20.07,78.56,100,53.55,0,78.62
3916,21854,14.81,93.77,-38.42,-10.93,100,38.87,0,23.86,9.14,100,33.11,56.95,15.22,0,100,24.99,91.67,16.66,0
3917,1053,33.96,66.3,32.9,2.67,80,100,0,4.82,20.9,0,0,100,51.19,84.68,66.67,100,0,67.14,33.65
3918,861,-9.21,-33.3,-4.36,10.03,0,51.1,60.88,100,21.76,59.28,100,35,10,0,99.13,100,50,50,0
3919,995,49.75,93.41,26.28,29.57,100,80,40,0,10,0,7.14,7.14,85.71,100,0,100,64.29,7.14,64.29
3920,16619,-20.68,-14.55,-36.03,-11.45,8.13,55.27,27.47,100,0,100,13.79,70.34,0,77.34,100,60.94,85.94,0,7.84
3921,16599,-8.23,46.28,-6.9,-64.07,65.21,64.61,100,4.64,0,31.11,40.08,0,55.04,100,100,0,31.71,9.76,87.86
3922,16758,5.51,53.29,-24.2,-12.57,71.69,0,0,100,60.68,100,63.73,55.02,55.15,0,100,92,26.64,20.01,0
3923,503,5.17,18.63,33.58,-36.7,35.64,95.05,55.45,0,100,42.46,53.47,86.47,100,0,65.79,32.89,0,100,100
3924,22955,25.51,70.51,0.62,5.4,100,65.56,65.15,79.67,0,91.09,100,73.93,73.27,0,100,41.82,81.82,67.27,0
3925,15959,48.06,80.91,72.99,-9.72,100,63.77,68.6,55.31,0,0,65.04,81.3,100,28.58,0,23.05,3.84,80.69,100
3926,20071,-14.35,-23.69,41.54,-60.91,0,17.22,100,40.75,29.39,0,43.1,41.83,43.1,100,33.3,0,0,63.16,100
3927,117,,,,
3928,16406,-16.44,-41.64,23.91,-31.58,0,48.45,100,84.34,34.09,7.88,83.91,0,77.01,100,14.22,52.38,0,23.81,100
3929,712,-4.33,86.81,-56.83,-42.97,100,14.41,0,31.34,78.36,100,14.74,0,15.61,39.03,24.78,0,25.13,75.04,100
3930,209,,,,
3931,15155,-45.62,-22.02,-47.76,-67.08,0,100,27.66,59.57,2.13,100,66.67,1.85,0,71.3,31.25,18.75,0,6.25,100
3932,3417,62.9,79.91,70.32,38.45,100,51.72,0,63.82,42.55,0,93,68.95,100,75.16,0,30.68,38.54,100,84.64
3933,875,22.71,70.44,57.93,-60.25,100,85.71,0,64.29,35.71,0,76.92,100,46.15,84.62,100,60,20,0,80
3934,17277,37.94,96.72,9.75,7.34,100,59.51,40.5,13.5,0,27.83,0,20.31,100,26.31,40.32,0,100,50.9,47.39
3935,21772,64.57,99.01,44.42,50.28,100,49.47,10.49,0,21.46,0,100,33.86,56.38,32.54,0,29.71,29.77,100,35.17
3936,16609,9.38,78.03,-12.32,-37.58,100,91.04,80.1,0,10.57,53.92,0,15.69,100,61.91,100,0,83.72,44.19,81.45
3937,554,47.97,55.53,48.01,40.36,80,0,80,100,93.18,0,100,76.92,23.08,46.99,0,0,100,33.33,16.97
3938,15218,37.45,84.38,-16.4,44.37,100,39.08,43.85,48.22,0,66.12,0,59.89,87.52,100,24.2,15.1,100,42.46,0
3939,22719,7.51,75.37,-24.83,-28,100,66.4,0,73.6,94.46,86.96,100,0,30.43,23.94,100,0,50,25,0.01
3940,226,,,,
3941,18934,31.59,27.88,58.06,8.84,60.98,100,86.8,90.9,0,2.16,36.07,100,92.22,0,65.22,0,100,97.83,43.52
3942,4678,5.83,30.33,-23.09,10.25,49.7,14.2,0,100,7.61,100,100,73.22,0,0,18.95,42.79,100,0,62.04
3943,16230,32.43,84.1,19.96,-6.76,100,35.62,46.58,45.66,0,54.62,59.23,100,51.54,0,12.5,33.33,91.67,0,100
3944,21003,41.37,46.68,-0.71,78.13,60.72,54.03,66.53,0,100,82.85,68.57,100,51.45,0,0,36.35,63.61,100,36.37
3945,16997,11.83,52.45,-36.17,19.23,94.02,97.72,0,100,57.41,100,85.17,48.73,0,21.19,43.43,44.51,100,0,11.96
3946,852,2.22,60.85,-6.48,-47.72,92.86,0,69.59,100,65.24,62.1,0,91.67,79.18,100,100,0,60.35,40.24,80.47
3947,2778,66.53,97.64,82.28,19.66,100,40.66,6.43,11.43,0,0,79.05,91.8,82.12,100,0,0,9.94,100,50.22
3948,15174,-6.52,44.57,-50.49,-13.65,69.61,100,75.13,73.75,0,100,60.87,17.39,0,35.45,40,100,0,40,90.11
3949,1812,-20.76,22.03,-22.39,-61.9,39.88,6.63,16.67,100,0,74.46,17.47,85.71,0,100,100,12.29,12.56,0,37.69
3950,15954,38.8,41.53,67.52,7.35,67.5,40.66,43.49,100,0,0,100,75.64,71.79,50.22,24.24,100,90.91,0,97.09
3951,321,-9.38,-18.56,-46.64,37.07,14.46,60,100,60,0,100,0,0,55.08,55.08,49.23,50,100,25,0
3952,19872,31.44,74.56,-3.51,23.28,100,46.06,0,84,76.21,77.87,100,0,96.25,23.1,62.48,100,6.25,96.95,0
3953,18024,66.67,43.61,64.69,91.72,66.32,0,100,62.11,81.3,0,70.51,100,43.59,43.74,0,46.15,84.62,100,61.67
3954,15403,40.26,33.87,65.22,21.67,66.79,20.29,94.69,100,0,0,100,82.67,58.91,62.91,0,22.9,81.18,60.44,100
3955,22014,31.24,64.94,-1.78,30.56,100,98.61,86.1,82.39,0,97.03,76.23,76.23,100,0,76.92,80.76,49.99,100,0
3956,557,-11.3,17.65,18.31,-69.85,47.66,84.82,12.5,100,0,0,16.23,100,1.75,83.63,79.29,0,20,0,100
3957,16278,58.76,91.03,86.13,-0.89,100,52.38,0,33.92,52.97,0,59.31,93.02,100,51.29,54.93,0,4.99,100,10.09
3958,1653,51.32,87.77,86.97,-20.77,100,86.12,65.31,20.88,0,0,61.76,100,79.88,56.28,11.07,0,22.15,88.89,100
3959,395,-3.72,53.68,-24.38,-40.45,73.33,73.33,0,86.67,100,81.82,0,9.09,100,45.45,50,50,50,0,100
3960,2071,66.51,51.51,65.41,82.62,37.17,0,0,27.59,100,5.56,75.76,100,60.61,0,0,44.04,100,52.03,16.06
3961,464,25.57,75.21,21.42,-19.93,100,35.71,0,78.57,51.55,10,0,100,30,51.2,49.46,0,98.92,49.46,100
3962,694,55.4,83.79,80.69,1.71,100,100,54.55,0,20.09,0,24.49,73.47,85.71,100,0,0,98.81,32.94,100
3963,1017,33.17,89.77,4.07,5.69,100,44.47,45.66,35.51,0,10.86,0,23.64,45.45,100,65.85,32.68,100,0,0
3964,16936,37.74,92.72,17.81,2.7,100,71.84,0.89,0,13.3,71.54,69.17,100,94.17,0,15.67,63.16,100,0,100
3965,2557,28.76,64.87,21.41,-0.01,100,2.05,80.06,15.5,0,16.92,100,0,52.58,17.53,34.96,100,0,5.01,35.09
3966,56124,72.36,99.29,57.45,60.35,100,50.73,24.45,2.28,0,0,99.05,59.72,100,31.8,25.53,100,51.06,30.85,0
3967,380,28.03,19.68,-24.91,89.32,40,100,60,40,0,100,50,100,0,75,0,50,100,100,0
3968,1012,-1.09,33.89,-23.83,-13.34,36.6,44.89,37.5,0,100,100,59.6,30.45,71.05,0,0,24.82,0.25,75.06,100
3969,430,31.97,63.9,26.24,5.78,100,0,80,0,20,0,100,0,28.57,14.29,100,100,0,100,0
3970,990,-44.67,-32.49,-45.42,-56.09,0,43.75,100,50,6.25,100,68.42,26.32,0,57.89,37.5,37.5,12.5,0,100
3971,41649,5.42,42.44,3.04,-29.23,66.8,75.81,100,72.99,0,17.35,0,11.04,74.14,100,77.1,0,78.53,91.38,100
3972,15367,-8.84,86.5,-55.63,-57.39,100,3.86,26.64,0,11.7,100,0,4.33,12.09,15.54,87.46,4.16,50,0,100
3973,13084,-36.75,-3.01,-40.4,-66.85,0,23.44,6.7,16.19,100,100,0,37.5,54.17,54.25,100,20,0,20,60.05
3974,397,63.39,95.91,93.9,0.36,100,59.28,41.24,20.62,0,0,38.54,80.49,100,80.49,49.38,0,100,50,50
3975,21849,17.05,91.82,-54.52,13.85,100,85.82,27.97,0,1.21,100,35.25,0,13.11,6.63,68.57,62.86,100,0,2.89
3976,763,51.74,96.28,54.28,4.66,100,59.14,38.71,20.56,0,0,25.84,34.45,100,65.33,50,100,0,0.66,0.66
3977,15302,26.43,30.43,4.33,44.53,54.95,43.57,58.08,100,0,90.47,100,74.22,87.16,0,64.89,74.89,65,100,0
3978,16935,54.72,3.58,62.3,98.27,24.44,13.33,51.11,100,0,11.46,64.58,100,67.71,0,0,74,100,72,8
3979,18898,31.54,87.39,-2.64,9.87,100,51.36,49.21,44.36,0,85.35,51.16,100,67.17,0,69.22,38.44,100,11.55,0
3980,985,14.92,36.1,-17.4,26.08,55.26,78.95,100,10.53,0,100,89.47,31.58,68.42,0,50,100,25,25,0
3981,15508,-12.57,-48.91,23.26,-12.06,0,43.71,63.88,100,94.39,5,0,100,30.22,65.23,55,0,100,52.55,75.06
3982,14893,13.24,54.68,-14.28,-0.68,92.24,82.12,80.22,100,0,100,87.58,86.6,39.57,0,77.64,100,15.27,17.66,0
3983,18392,14.83,79.07,-23.87,-10.7,100,62.67,0,61.88,97.09,89.37,100,53.15,0,7.59,17.61,1.44,0,100,76.47
3984,14569,-8.77,54.2,-43.41,-37.1,81.13,100,56.54,75.41,0,100,66.29,25.84,0,84.33,100,39.02,37.8,0,6.12
3985,16576,73.55,63.52,62.98,94.16,76.45,100,49.55,44.14,0,2.96,79.37,88.89,100,0,0,57.91,82.46,100,57.91
3986,20833,4.08,42.27,31.08,-61.11,85.49,0,98.72,100,4.31,55.18,100,77.59,88.35,0,82.71,6.89,0,72.42,100
3987,21180,48.94,86.85,13.34,46.63,100,0,4.12,28.87,42.27,45,100,45,17.5,0,75.41,100,96.72,45.9,0
3988,16003,36.48,85.9,17.36,6.18,100,93.97,14.14,0,16.58,29.73,0,100,64.94,65.48,31.01,0,75.8,100,86.21
3989,24069,2.15,-14.83,-4.85,26.14,3.74,0,100,46.73,51.63,67.68,100,0,80.81,71.97,52.84,35.15,35.15,100,0
3990,1609,48.07,63.69,76.43,4.1,63.15,0,14.03,7.02,100,0,47.37,100,73.68,90.31,0,0,100,0,67.5
3991,705,-0.37,-2.16,11.16,-10.12,20,0,90,100,70,60,100,45,55,0,88.89,0,44.44,100,22.22
3992,653,56.51,74.24,26.13,69.15,96.06,0,32.02,19.33,100,0,14.29,100,0.77,7.97,0,16.67,100,84.1,33.72
3993,945,3.67,24.94,13.82,-27.75,30,0,20,100,90,33.33,100,5.56,44.44,0,50,16.67,0,100,83.33
3994,750,35.92,84.73,30.77,-7.75,100,78.57,71.43,7.14,0,0,80,0,100,90,0,30,0,80,100
3995,2759,-3.63,1.42,-19.16,6.86,16.67,35.42,100,0,56.72,90.88,100,20.92,42.21,0,55.56,100,55.56,0,33.62
3996,15104,17.54,-42.25,47.3,47.56,0,89.18,87.63,100,52.19,0,86.3,83.39,38.79,100,0,88.18,70.55,70.55,100
3997,989,3.59,30.65,-52.15,32.27,59.71,67.77,75.83,100,0,100,0,25,0,25.8,24.97,16.63,100,16.63,0
3998,1552,34.2,-28.05,46.67,83.98,0,100,44.42,94.59,87.42,0,5.82,100,82.49,6.62,0,49.64,75.1,100,0.4
3999,22065,-20.1,-3.49,-19.83,-36.99,4.17,47.92,0,35.42,100,100,60,0,100,20,72.22,38.89,0,100,100
4000,15604,44.43,90.69,57.38,-14.77,100,86.4,21.79,6.48,0,24.89,90.9,100,74.96,0,0,14.99,62.47,9.99,100
4001,19938,33.91,79.23,-31.88,54.38,100,71.08,10.56,0,90.53,96.77,100,40.23,0,43.63,0,33.33,100,14.36,4.83
4002,174,,,,
4003,15888,51.63,64.3,22.87,67.73,86.99,100,51.36,62.8,0,60.44,100,81.38,52.37,0,0,93.67,46.83,100,6.3
4004,18835,34.24,45.68,18.93,38.1,62.5,60.42,100,19.79,0,1.56,42.19,0,50,100,0,40.91,100,54.55,90.91
4005,14139,5.81,-9.67,42.57,-15.48,0,39,21.67,21.67,100,0,100,29.17,95.83,25.12,100,75,0,75,25.04
4006,522,-15.67,32.46,-28.49,-50.98,55.62,95.24,100,0,0,30.48,13.97,0,0,100,82.38,82.38,16.67,0,100
4007,17283,26.63,66.37,-39.06,52.58,76.03,51.45,0,74.65,100,100,0,11.11,69.01,35.66,0,100,53.85,38.48,46.18
4008,1728,1,-2.79,-3.86,9.64,7.69,0,100,9.39,78.82,62.16,100,0,67.94,59.81,0,100,0,0.08,52.86
4009,166,,,,
4010,278,55.1,95.1,-22.3,92.48,100,50,0,15.23,2.5,100,48.84,74.42,52.09,0,0,97.35,97.35,100,50.44
4011,775,53.83,73.43,3.06,84.99,100,87.5,0,50,100,57.14,100,78.57,0,42.86,0,42.86,100,57.14,14.29
4012,885,15.9,49.66,-17.14,15.18,58.82,100,52.94,23.53,0,90,0,70,100,50,0,33.33,100,0,66.67
4013,19503,58.04,64.76,76.7,32.65,100,26.16,72.75,77.38,0,0,73.53,84.91,100,36.96,52.69,8.25,94.34,100,0
4014,18285,18.93,72.74,36.52,-52.45,100,99.1,98.2,45.05,0,0,81.44,100,8.25,73.2,41.51,39.62,24.53,0,100
4015,110,,,,
4016,14811,-10.15,90.41,-50.13,-70.74,100,10.13,0,22.79,13.93,100,16.42,0,32.85,13.44,92.82,25,0,39.29,100
4017,20279,-35.35,-33.03,-27.75,-45.28,0,26.84,40.25,67.09,100,65.76,49.98,42.09,0,100,100,50,0,50,50.07
4018,1385,21.95,60.81,-4.06,9.11,81.25,65.63,100,46.88,0,100,72.22,83.33,94.44,0,85.71,100,42.86,28.57,0
4019,17656,-6.1,17.52,-9.82,-25.98,32.93,0,78.95,100,80.45,48.71,0,73.17,52.85,100,75.82,0,100,50,89.66
4020,15153,19.21,34.02,9.62,13.99,64.29,0,100,83.02,7.99,54.88,100,58.48,18.31,0,44.19,100,0,32.62,11.69
4021,511,-9.73,13.26,-2.27,-40.18,31.07,100,0,55.56,88.89,64.24,0,100,83.33,66.67,19.81,0,40,60,100
4022,814,40.6,53.01,11.52,57.27,89.92,4.26,34.49,100,0,46.67,0,100,86.67,40.95,37.5,37.5,100,62.5,0
4023,21275,6.6,22.17,23.65,-26.02,39.33,41.57,100,16.85,0,16.67,5.56,100,33.33,0,81.08,0,100,35.14,75.68
4024,913,12.37,49.25,-20.18,8.03,63.07,42.05,0,100,100,77.63,35.01,91.84,0,100,33.09,66.18,0,100,66.73
4025,11257,21.86,45.48,-19.35,39.46,71.98,100,61.16,77.3,0,100,79.67,55.2,58.11,0,42.43,49.93,37.5,100,0
4026,950,62.62,74.2,15.41,98.25,100,100,16,40,0,25,45,100,0,45,0,66.67,100,100,33.33
4027,37494,-7.1,4.17,7.91,-33.39,33.15,86.63,100,47.66,0,90.69,100,94.59,80.78,0,100,39.12,28.25,15.2,0
4028,248,,,,
4029,18447,35.05,37.79,-14.51,81.87,65.57,100,0,83.31,61.9,100,77.38,73.84,60.74,0,0,79.97,100,30.01,0.01
4030,21042,-1.76,51.71,-39.46,-17.53,69.93,100,81.58,53.56,0,100,15.89,0,74.12,55.09,100,68.15,0,72.81,22.75
4031,2577,22.58,2.48,-6.09,71.34,25.13,64.18,8.7,100,0,32.87,16.24,75,0,100,0,59.84,100,30.05,20.06
4032,29288,-33.23,-39.64,-46.89,-13.15,0,56.56,90.61,100,26,100,70.58,17.24,0,0.39,77.3,100,12.87,0,11.66
4033,793,-17.43,-44.33,-24.99,17.04,0,76.92,100,87,40.56,93.33,100,0,47.51,47.51,0,100,20,10.06,60.38
4034,15914,16.88,29.91,19.93,0.81,47.78,66.28,100,20.22,0,15.32,35.48,0,100,18.64,22.5,0,7.5,100,52.55
4035,22822,43.91,36.13,32.63,62.96,49.54,47.04,72.5,0,100,0,55.37,52.04,26.05,100,0,32.58,86.97,100,100
4036,19467,-8.03,74.99,-43.28,-55.81,93.38,75.3,0,25.53,100,100,71.49,32.43,0,58.71,37.18,15.62,0,64.71,100
4037,18895,-38.64,-43.89,-43.85,-28.17,0,42.71,100,78.78,63.66,100,0,46.15,14.1,58.97,38.46,0,84.62,7.69,100
4038,150,,,,
4039,15793,-11.45,-6.97,-25.35,-2.03,28.57,94.38,100,73.14,0,92.67,0,89.1,50.09,100,26.9,0,69.18,100,100
4040,465,27.15,65.03,21.95,-5.52,100,100,0,60,20,25,0,50,100,75,100,0,50,100,0
4041,16480,-36.79,-42.86,-31.15,-36.35,0,20,67.78,93.33,100,100,70.81,11.89,49.19,0,61.54,56.41,0,79.49,100
4042,2983,-44.84,-24.23,-49.6,-60.68,0,76.89,98.86,33.98,100,100,36.21,30.89,0,58.58,100,6.3,12.99,0,33.52
4043,28412,9.81,98.85,-50.23,-19.2,100,35.26,14.8,0.13,0,100,58.49,16.43,2.02,0,47.32,97.31,50,0,100
4044,865,-11,70.62,-59.09,-44.53,100,92.86,50,71.43,0,100,17.24,0,3.45,24.14,100,0,10,40,20
4045,14857,-4.8,13.26,47.06,-74.72,30.58,100,17.02,27.91,0,0,100,44.25,41.31,26.6,90.8,9.01,0,27.27,100
4046,2785,-21,-12.6,-18.75,-31.64,10,80,100,0,20,50,0,29.17,79.17,100,66.67,0,33.33,100,83.33
4047,608,-37.85,-22.98,-43.13,-47.44,0,100,44.44,40.22,68.23,100,56.44,47.73,0,39.52,100,0,50,16.8,50.41
4048,14939,-32.15,-25.07,-20.77,-50.6,0,7.12,32.05,96.16,100,60.78,60.78,47.75,0,100,100,50,0,66.67,83.45
4049,16298,22.53,14.16,-30.26,83.7,40.06,69.78,4.94,100,0,100,42.66,81.54,0,0,24.89,100,87.48,50.09,0
4050,385,12.35,98.73,-38.78,-22.9,100,33.33,0,0,0,100,0,50,50,100,100,0,50,100,50
4051,1853,-10.2,15.88,-40.28,-6.21,31.58,0,100,43.24,53.8,100,0,28.13,50.53,19.2,42.7,0,21.35,100,50.05
4052,21368,11.18,23.56,14.95,-4.96,41.45,48.5,100,0,62.8,28.73,53.36,0,100,13.09,28.93,49.96,0,100,89.48
4053,1886,40.54,33.71,62.97,24.94,47.34,37.04,0,100,62.96,0,6.78,60.98,100,93.5,0,60.07,100,10.17,75.05
4054,15404,18.89,6.78,1.47,48.43,25,100,56.25,0,19.16,81.23,40.57,100,84.36,0,23.08,69.23,100,0,0.04
4055,11959,45.66,88.43,13.4,35.16,100,47.37,0,32.63,1.31,20.33,0,16.26,100,58.66,68.39,57.85,100,47.32,0
4056,33305,-1.86,-29.19,-30.92,54.52,0,18.35,100,72.48,14.68,100,82.05,0,44.87,7.69,0,10.13,100,64.56,39.24
4057,335,49.63,67.74,89.89,-8.74,75,100,50,0,12.5,0,42.86,71.43,100,71.43,33.33,0,66.67,100,100
4058,6028,-11.6,43.04,-17.97,-59.86,32.92,0,32.92,57.63,100,50.42,39.92,0,68.46,100,100,33.33,0,58.44,87.63
4059,609,2.61,72.38,-1.63,-62.91,85.71,100,35.71,0,51.48,36.36,0,9.09,100,55.75,100,33.33,0,33.33,67.22
4060,49420,28.33,64.99,-7.52,27.53,100,0,62.89,93.71,55.35,37.05,79.46,0,20.09,100,0,100,46.97,56.06,100
4061,634,,87.66,-14.91,,100,83.33,0,0,4.1,100,26.85,72.57,90.86,0,50,50,50,50,50
4062,16376,20.57,-16.44,29.6,48.56,0.62,100,35.08,0,18.49,20.23,100,62.81,0,6.61,59.98,100,86.67,26.67,0
4063,436,-7.18,68.83,-27.61,-62.77,83.81,0,25,87.5,100,100,35.06,35.06,70.12,0,100,33.72,0,33.72,67.43
4064,1053,16.4,41.94,2.83,4.42,52.03,100,4.06,0,21.42,52.71,0,79.07,100,86.76,59.55,19.85,0,100,0.28
4065,20043,48.27,49.84,15.74,79.22,79.79,100,78.95,83.37,0,69.39,73.52,100,67.04,0,0,100,71.64,58.25,23.91
4066,507,-4.21,-21.4,-33.38,42.16,0,100,24.64,58.31,47.08,100,56.93,65.25,14.5,0,74.94,100,75.93,50.62,0
4067,612,-3.9,17.72,-20.42,-9,19.43,0,51.04,41.24,100,100,63.43,41.48,73.74,0,98.37,32.25,0,100,0
4068,834,-4.52,39.41,-23.37,-29.6,28.09,0,21.07,56.18,100,65.35,87.14,0,10.89,100,100,85.71,42.86,0,29.35
4069,15319,-30.67,-30.78,-26.25,-34.98,0,20,56.67,100,34.17,100,78.13,56.26,37.76,0,100,39.53,0,39.53,9.35
4070,595,-18.6,-12.33,-11.92,-31.54,0,50,25,25,100,71.43,0,85.71,85.71,100,66.67,0,100,0,100
4071,16724,-7.46,-8.87,2.18,-15.7,15.99,32.25,53.93,100,0,46.48,0,100,59.15,80.41,49.15,0,100,38.98,83.09
4072,257,-15.24,35.16,-45.95,-34.94,68.41,82.42,28.57,100,0,100,0,4.9,55.88,55.88,32.48,0,66.88,0.64,100
4073,31750,27.37,62.2,56.46,-36.55,100,28.92,81.93,0,98.8,19.12,69.12,100,55.88,0,100,69.57,0,73.91,72.46
4074,1421,25.95,85.37,2.23,-9.74,100,88.69,67.28,36.7,0,65.71,53.33,33.33,100,0,39.79,100,0,40,80
4075,195,,,,
4076,53,,,,
4077,134,,,,
4078,3433,37.52,76.32,38.71,-2.45,82.43,53.58,0,38.09,100,0,22.09,84.68,44.69,100,16.63,12.47,0,100,70.85
4079,15429,0.24,96.73,-49.89,-46.12,100,64.65,36.85,17.39,0,100,39.29,33.93,0,12.6,60.82,60.82,39.1,0,100
4080,1296,0.9,-9.56,-14.69,26.95,6.35,100,58.33,0,83.33,74.35,0,53.13,100,56.25,19.85,100,30,0,20
